,Sen1-delta,Sen1-theta,Sen1-alpha,Sen1-beta,Sen1-gamma,Sen1-phi,Sen1-theta/beta,Sen1-theta/alpha,Sen1-theta/phi,Sen1-theta/(beta + alpha + gamma),Sen1-delta/(beta + alpha + gamma),Sen1-delta/alpha,Sen1-delta/phi,Sen1-delta/beta,Sen1-delta/theta,Sen1-(theta + alpha)/beta,Sen2-delta,Sen2-theta,Sen2-alpha,Sen2-beta,Sen2-gamma,Sen2-phi,Sen2-theta/beta,Sen2-theta/alpha,Sen2-theta/phi,Sen2-theta/(beta + alpha + gamma),Sen2-delta/(beta + alpha + gamma),Sen2-delta/alpha,Sen2-delta/phi,Sen2-delta/beta,Sen2-delta/theta,Sen2-(theta + alpha)/beta,Sen3-delta,Sen3-theta,Sen3-alpha,Sen3-beta,Sen3-gamma,Sen3-phi,Sen3-theta/beta,Sen3-theta/alpha,Sen3-theta/phi,Sen3-theta/(beta + alpha + gamma),Sen3-delta/(beta + alpha + gamma),Sen3-delta/alpha,Sen3-delta/phi,Sen3-delta/beta,Sen3-delta/theta,Sen3-(theta + alpha)/beta,Sen4-delta,Sen4-theta,Sen4-alpha,Sen4-beta,Sen4-gamma,Sen4-phi,Sen4-theta/beta,Sen4-theta/alpha,Sen4-theta/phi,Sen4-theta/(beta + alpha + gamma),Sen4-delta/(beta + alpha + gamma),Sen4-delta/alpha,Sen4-delta/phi,Sen4-delta/beta,Sen4-delta/theta,Sen4-(theta + alpha)/beta,Class,File
856,32.22549205581865,14.387756531224579,3.836615138838803,1.2952631810191573,0.478326842811986,2.1534138723632394,11.107979244730634,3.7501172284846906,6.6813707833296805,2.5645686947350996,5.744084417847253,8.399459129896483,14.964839072227742,24.87949362573754,2.239785750188522,14.070014447352563,2.0083986793856523,1.6976693732977879,0.8634723451587624,0.49142351452059474,0.18370751024578097,0.34181521877645293,3.454595319790383,1.9660958255537946,4.966628985610098,1.1033833712325674,1.3053388018273824,2.325955996907322,5.875685367593725,4.086899832916895,1.1830328749373977,5.211679219206791,7.058476085655171,3.0847258611516977,1.6484084667763976,0.509502179673825,0.18242280682935635,0.5934024855851326,6.054391883321262,1.8713358511098528,5.1983703069763205,1.318071088044731,3.016012985570034,4.2819945589448585,11.894921671410028,13.853672010145063,2.288202065067738,9.289723413858937,7.653885023128588,5.190725725687108,3.460070696710304,1.2887000227387346,0.3787799992188658,0.9982806016415398,4.027877422284684,1.5001790947861966,5.199666022911444,1.0123206986113666,1.4926980625004924,2.212060299925546,7.667067766861132,5.939229369192231,1.4745308127632626,6.712808465707025,Fatigued,4
857,21.37148819506381,16.151546008140688,5.973505187560649,2.398775292139278,0.7091447655022188,2.2586245878844586,6.733246778499373,2.703864063226228,7.15105382929929,1.7785254596104056,2.353318737755915,3.5777131724214857,9.46216928200601,8.909333135578644,1.323185296583508,9.2234780257261,4.504038036632059,1.4719795151420116,0.9395564224285465,0.37567592114862636,0.19881962633288253,0.4110213156035785,3.9182162930257682,1.5666749542696634,3.5812729395321803,0.9722120141156428,2.9748239334873214,4.793791973652962,10.95816169538056,11.989158162868133,3.0598510307376965,6.419192186172872,3.691073584037505,1.577325210758443,0.7456116843163411,0.4675510661766255,0.22606990871843108,0.403101914001335,3.373589164616686,2.1154781288127325,3.9129687951648355,1.0959487339751663,2.5646121635816437,4.950396649727784,9.156675907089046,7.894482231044979,2.3400840605740933,4.968306273089011,10.583075816856185,8.593823415077434,4.243377439489007,1.819232887902156,0.4506291724157657,1.3513771157394372,4.723872062904151,2.0252319143479998,6.359308082833063,1.3194391846533788,1.6248559287847315,2.4940217946133525,7.831326795159922,5.817328769303436,1.231474665663796,7.0563812582399095,Fatigued,4
858,18.515202600671667,9.363202874834487,5.5782477543585705,1.4423140789657394,0.6713341426046464,1.7789205666151955,6.491791913692399,1.678520439956891,5.263418193343016,1.2172815264449395,2.4071051738886227,3.319178963717557,10.408110934318493,12.837150292499832,1.9774432796319135,10.359359897469306,3.666938085093246,1.1558938467469209,0.9440950370780061,0.4490265677646484,0.22430376723237958,0.40005095206859576,2.574221504311451,1.2243405603787902,2.8893665688582653,0.7146504974532437,2.267145148334629,3.8840772815017606,9.166177623455537,8.166416752015495,3.172383082939025,4.676758647665609,11.227759309925906,1.8764669089266106,1.305842663477373,0.4730007052775653,0.21380279069357874,0.6807895421040681,3.967154568671237,1.4369777932738872,2.756309832737952,0.9416959955629755,5.634597621201996,8.598095026262293,16.492261727794855,23.737299299241542,5.98345713239808,6.72791718256857,13.61635597080202,5.900922333670575,4.073663579142055,1.6089902250061947,0.4092430953865438,1.3070755915991203,3.667469349385175,1.448554162372278,4.5145991338199405,0.9686510508937205,2.2351586370153163,3.342533252014328,10.417420429482055,8.462671655292123,2.307496218533041,6.199283101781571,Fatigued,4
859,25.87485426705106,11.017575962395181,2.8534474834113768,1.5312074684199068,0.733397262360576,1.9612422493841384,7.195351505021398,3.8611455183409786,5.617651754062956,2.1526892460855556,5.0556057625404085,9.06792727655774,13.193094466110027,16.898333374609255,2.3485069996672805,9.05887917338885,3.059918390554218,1.2426811970954585,0.7317112524267497,0.40883442345604937,0.2338127202002852,0.3715337291508226,3.0395708526462903,1.698321835251346,3.3447331953837147,0.9041900574385073,2.2264340941016356,4.1818659756917445,8.235910095021431,7.484493024553658,2.4623518869571868,4.82932046874096,4.162481113044105,2.524448454833014,0.6003706980415745,0.5913970474873375,0.23328720465131336,0.46311899037462956,4.268618630340838,4.204816229485938,5.450971580307944,1.7714744645557345,2.920926742170665,6.933184991576423,8.987930099080932,7.038386699306661,1.6488675397887826,5.28379227821812,6.562607046953546,5.332829798795343,2.96602782730847,1.2730357580984712,0.4246773562702854,0.9605781518480997,4.189065204861937,1.7979702515585074,5.551687583707032,1.1434661284761436,1.407155141982099,2.2125911923452186,6.831934532684769,5.155084611885598,1.2306050060768867,6.518950919728906,Fatigued,4
860,13.274814421348479,7.3197677482452335,4.823450340818975,1.693912644041524,0.7346994971176377,1.568876734246998,4.321219145505002,1.5175377024825776,4.665610489633813,1.009336001507895,1.8304881479354715,2.7521407878938677,8.461349532166969,7.836776275355003,1.8135567791110376,7.168739268686004,5.6753287931372425,1.8707067131777573,0.9102277550584007,0.5717421959846143,0.31092971097763,0.5482538620277795,3.271940966253431,2.055207284969828,3.412117711781792,1.0433973260218155,3.165446964690148,6.235064533681585,10.351643985044431,9.926377365525015,3.0337886495829154,4.86396576598134,3.4201897990296732,1.3299442912816117,0.6198089366110799,0.45427739032524406,0.2606013687134328,0.3975895301128188,2.9276039697450624,2.1457326810312356,3.345018393477894,0.996446056719032,2.562539394179884,5.518135665694325,8.602313541956628,7.528857636038098,2.571678995466629,4.291988264035655,4.089870541210209,3.5850477395036737,4.3445884934276515,1.480061741872213,0.42589078273833014,0.9332060501511265,2.4222285044465415,0.8251754441017864,3.8416464819565834,0.5735579894856657,0.6543226465369013,0.941371213268467,4.382601827911298,2.7633107629933753,1.1408134112536044,5.357638812351628,Fatigued,4
861,18.89151780036597,7.263080589128857,3.3291529348368876,1.5066415181726476,0.7856801278681373,1.666650728020055,4.820709174361524,2.1816602394941382,4.357890028798799,1.2920240916565493,3.360598278720041,5.674571931701168,11.335019079137645,12.538827300656648,2.6010337581331786,7.030360836473359,2.74222182838552,1.3770705180578213,0.8063697928222704,0.5516290032974467,0.29455891714420024,0.4202057926483612,2.49637076699407,1.7077407044702348,3.277133590612323,0.8332964755209732,1.6593803692153297,3.4007000916884853,6.525902013636162,4.971134244199399,1.9913445189815455,3.958168076421369,3.7666491142245544,1.4670951731988415,0.6474885634513695,0.5494275137434741,0.24126154179551876,0.4144178302063796,2.670225164376867,2.2658240716695373,3.540135260271571,1.020107081230189,2.619043061502263,5.817321458385038,9.089013164198962,6.8555888083595145,2.5674197441545563,3.848703757557914,8.644293578716042,3.4841493548103966,4.348059365850009,1.407315626956683,0.39690767036070673,1.0469751679475436,2.4757412538258112,0.8013113579302004,3.3278242516874688,0.5663181530441322,1.4050546849005916,1.9880808543252617,8.256445657313952,6.142398629800841,2.4810341631254365,5.565353336974975,Fatigued,4
862,11.543098679070733,9.168574893244855,3.139624962309061,1.8654397362428976,0.7712977280921821,1.5246924442378393,4.914967079939495,2.9202771042123956,6.013393014371516,1.5872575534654374,1.9983335231575592,3.6765852028967414,7.570771877761143,6.187870052730405,1.2589850454922236,6.59801526493873,3.374343761918941,1.4967269102860765,0.8301103917835023,0.6157195531628797,0.3050113947349135,0.46255403541635515,2.430858176579848,1.8030456251370863,3.2357882445860393,0.8548615322040115,1.9272698704573483,4.064933767024796,7.295026101937732,5.480325814870308,2.254481922339451,3.7790537755653304,7.434030708042672,2.1270324670757224,0.9343467932144103,0.7941559773600506,0.2799435364882502,0.6271441469718556,2.678356050591531,2.276491429652308,3.3916165483581837,1.0590437292727233,3.701383841779025,7.956393452657508,11.853783127750836,9.360920171821949,3.4950245579763504,3.8548841129003795,5.484485348880909,4.312637290150441,2.9521375071531355,1.355298466898509,0.4394415868477303,0.9121234892612379,3.182057233503379,1.4608524432553585,4.728128746737356,0.9085208613076888,1.15538799527026,1.8578014525379674,6.012875902716851,4.0466992937959345,1.2717242327349978,5.360276702687067,Fatigued,4
863,14.659643242031635,3.649179178920804,2.151967766124394,1.5848961380455069,0.7655769754927723,1.3478986998323004,2.3024721250320983,1.6957406316047319,2.7073096660563727,0.8104890828003951,3.255932422843928,6.812203915318421,10.87592357189418,9.24959238029938,4.017244022083626,3.6602694686348154,0.628111219015937,0.4644395345197216,0.535627974345102,0.4248179792569169,0.2689749048391643,0.2802309683736338,1.0932671336841957,0.8670934991541086,1.6573455004461937,0.377770989755776,0.5109000833224325,1.172663208608385,2.2414054473039973,1.4785419866518281,1.3524068739442452,2.354108247993933,3.234337814941779,2.0008459343460587,0.8517864547462672,0.6812536201560465,0.2283535061641299,0.4408889241725122,2.937005947781605,2.3489994742192475,4.538208661288943,1.1359448313276113,1.8362379934321857,3.7971228550531877,7.335947077854554,4.747626609603819,1.616485187300973,4.187328044493779,6.251924762189398,3.0659006136769364,3.0566606728852723,1.3830433716072157,0.41456010388904213,0.8926664743368381,2.2167783575102895,1.0030228873206728,3.4345421294718097,0.6315891595431915,1.2879243014152546,2.0453447180605826,7.003651354593497,4.520411210910994,2.03918050516695,4.426875839365229,Fatigued,4
864,16.10453245786097,8.655436807601014,5.214584753788134,1.5794525783058837,0.6936737493602445,1.6886110116928794,5.480023222276676,1.6598515924615616,5.125773045222355,1.1559522948259853,2.1507951205207494,3.0883633536039157,9.53714760021358,10.19627475940724,1.8606261955165941,8.781537193263564,2.6893895555461502,1.2983601373637947,0.6188576924603624,0.4829666892355328,0.2640596518806772,0.38055117314463993,2.68830162887406,2.0979946653033714,3.4117885556230143,0.9505639611029304,1.9689735654233935,4.345731802822189,7.067090434441958,5.568478355728982,2.0713740957934195,3.969668866519218,15.594814688455406,3.7582012853860878,1.189127656180139,0.4780771606611618,0.2652890211336535,0.903022358354836,7.861076819040349,3.1604691606102584,4.161803138776028,1.9447416656832803,8.069787536708057,13.114500034883534,17.269577595915447,32.61986970238945,4.149542162389346,10.348390068925832,8.532641869877544,5.014358839178268,3.294552969890585,1.6890075320744558,0.385106255198871,1.0654605118725633,2.9688197026685743,1.5220149395093194,4.706283136073672,0.9340044867726501,1.5893409399068483,2.589924019391596,8.008407420826225,5.051867269885807,1.7016416542051542,4.919404828742099,Fatigued,4
865,16.249186165097072,9.541433732285384,3.5475503708472895,1.8104801315555523,0.7774472954263771,1.7161292711423335,5.270112367423468,2.6895837225297883,5.559857227966384,1.5551248079915176,2.6483978429269457,4.580396179467397,9.468509417289338,8.975070138513965,1.703013050346369,7.229565171691062,7.464735635488197,3.0918480226533225,1.0270074717457014,0.6871468657659869,0.30779201402627654,0.6696089163875381,4.4995446776967105,3.010540923716764,4.617393745790426,1.529144440603754,3.691856428243139,7.268433619864209,11.147903578942131,10.863377259484393,2.4143281237614667,5.9941414268223285,9.346468992263262,2.076968813884669,0.8200997929134309,0.6080625821353602,0.2264853618439775,0.6262757910148063,3.4157155445922784,2.5325805857189287,3.3163804887287514,1.2552332243145414,5.648615583770608,11.396745948513935,14.92388677058458,15.370899750879019,4.500052639106336,4.7644250639865655,6.199750071849702,4.257796136849359,3.6723523554943474,1.6201352782075351,0.4788371312075879,1.0382332965395187,2.628049764807323,1.159419283522483,4.101001336636763,0.7377502237852572,1.074233442821503,1.6882230983565665,5.971442153236431,3.826686669466826,1.4560936861663203,4.894744654358347,Fatigued,4
866,25.24233447817772,7.747690581894895,3.7630066444621164,1.7442974776537243,0.8122758203652367,1.9615589575570678,4.4417254976005625,2.0589096203954083,3.9497617708844683,1.2259818931656934,3.99430574625622,6.708022829384575,12.868506644130957,14.471347233805263,3.2580462799024255,6.599044815360388,2.816610475636501,1.344595074075887,0.8325725107680538,0.661413551658641,0.26999946788888,0.4297055263009676,2.0329112862958687,1.6149885525712215,3.129108172404855,0.762248358032359,1.596731054325946,3.383021225428352,6.554745757827967,4.258471070895397,2.094764832878999,3.291688807077222,5.655212541697432,2.6129089382712842,1.023025916076241,0.45682859697838873,0.2508415505076287,0.5274618750803282,5.71967025609584,2.554098480997384,4.95373990371031,1.5097445434140435,3.267594270745273,5.527926959453467,10.721556967195381,12.379287503240443,2.164335870594462,7.9590789158051125,8.481523909479563,3.887483286109712,4.587042007216216,1.386429208286034,0.46330666087693073,1.1070231185597168,2.8039536839501475,0.8474924101401347,3.511655015089016,0.6039486464765971,1.3176660857917615,1.8490181463646176,7.66155987827461,6.117531179226095,2.1817518649622816,6.112483235839006,Fatigued,4
867,18.541274963599683,12.10974358007409,5.109273666849527,1.7540891349558714,0.8121926872429029,1.965978297518487,6.903721902580933,2.3701497257126145,6.159652726258143,1.5777025646355647,2.4156264637855718,3.628945359474663,9.431067976184174,10.570315153377958,1.531103845510678,9.816500714689624,1.5424727636739093,0.6658054166979168,0.9227524891337645,0.5692130948809869,0.4089322311709397,0.43565392795302765,1.1696944829372307,0.7215428021472398,1.5282897134114768,0.35025839441710177,0.811444335067128,1.671599677961214,3.540591888890806,2.709833588765935,2.3167020348435314,2.790796487497925,2.9659239456193913,1.0219042564431051,0.6956833068687401,0.4381328225120069,0.32347836039725286,0.41474533452100243,2.332407443441652,1.468921629070964,2.4639318911768413,0.7012338711297668,2.035226212974436,4.2633248725903305,7.151193030404539,6.76946303318353,2.9023501242109955,3.92024398780298,7.4775435578442435,4.138919297115866,4.168653440541911,1.2500806558389623,0.49381493905313206,1.054658313956481,3.3109218015521784,0.9928672066771326,3.9244172660897005,0.7000228281086978,1.2646903244321865,1.7937551452759257,7.090015276884068,5.981648882348208,1.8066415460322796,6.645629383075562,Fatigued,4
868,11.958662797730637,8.487059567419458,3.2455840517262735,2.2507560316594035,0.730191718110333,1.5608075176591378,3.7707594461769567,2.6149560239875247,5.437608078764349,1.3630476544551373,1.9205977226129967,3.684595008830543,7.661843412739296,5.313175941558595,1.409046643626509,5.212756715571552,4.565337308585211,2.508900679784879,1.100770691008982,0.6986971711477137,0.34103930831161355,0.5868293601258301,3.590827018325604,2.279221912681183,4.275349616534032,1.1721057113936093,2.132829719783834,4.147400858211948,7.779667512897267,6.534071550749187,1.8196564516761409,5.166288801290609,2.447240152510034,1.6021704596051332,1.0705399087673109,0.8213091606734065,0.344587518628276,0.5017534822205568,1.9507519656684262,1.496600403669188,3.193142681371295,0.7163943159186531,1.094258681674965,2.2859868487555453,4.877375522496713,2.9796820365469885,1.5274530483561495,3.254207424377246,14.921816886984477,6.007042586259708,3.1672950823110955,1.6174789858856777,0.5014354263144101,1.3639222588412423,3.7138303734873257,1.896584445133707,4.404241185537331,1.1363610527537709,2.8227819768547215,4.71121777390454,10.940371997199986,9.225354404721237,2.4840537873189215,5.67199805909518,Fatigued,4
869,16.430300337199792,3.7255794488782863,2.419343348253197,1.5431121808326949,0.953795043436187,1.52258555152606,2.4143283263229036,1.5399134858507006,2.446876922708353,0.757809105520639,3.342038835252229,6.791223060200497,10.791052312779403,10.647508678425224,4.410132856553817,3.982162070560261,1.2071207600009592,0.9151254809901384,0.652699547637822,0.6457806081324114,0.3890207157702715,0.41435905491670666,1.4170841760589072,1.4020623796999083,2.2085326002447188,0.5422963012485607,0.7153304512957017,1.849427909624937,2.913224040062577,1.8692428121865345,1.319076766057143,2.427798247398739,2.2820712448229306,0.9239690689400384,0.8402909086807172,0.41985583798985476,0.3951867248998877,0.4298099179265888,2.2006817229545463,1.099582370099301,2.1497155612352614,0.5581769986584297,1.3786172297101367,2.7158109426720483,5.309489496733081,5.4353686154486045,2.4698567533660882,4.202061321970677,6.399469795933055,4.57794149452693,3.3425724522211726,1.553162553937839,0.5171190833971808,1.0404921515149221,2.9474966949983195,1.3695863171147844,4.399784744038288,0.8457537223033259,1.1822727326569702,1.9145343556219834,6.150425821680288,4.120283340406349,1.3978924378093995,5.099603983283451,Fatigued,4
870,10.414441898163773,6.32681178761326,5.880496032184976,2.0757027129157524,0.8090853488722642,1.6078120217373526,3.048033684325608,1.0758976373737046,3.9350444592252147,0.7218033916280677,1.1881465319903026,1.771014186756308,6.477400191914379,5.0173089977487875,1.6460805612320164,5.881048256014734,2.653753760069196,1.137653803757789,1.1521598808812628,0.9651815629070597,0.5133693946393428,0.6204915286736102,1.1786940897744203,0.9874096665192175,1.8334719350475057,0.43245110300216305,1.0087591997208265,2.3032860318304054,4.276857358136663,2.7494865857945676,2.3326549353622084,2.37241755607338,4.348219241193637,1.078046609288705,0.4635191863388175,0.6106545518980432,0.34867765159009523,0.4854735099253635,1.7653951910092356,2.325786377482739,2.2206085136436045,0.7576663430885885,3.0559897346148417,9.380882969567585,8.956656032297479,7.1205876181196945,4.033424161560687,2.5244482184502037,10.76731349037715,4.826465724659421,3.43081190000565,1.0835506001952981,0.5617948419050144,1.1601004314033145,4.454305801491415,1.4067998670085857,4.160386113141162,0.9508108987530024,2.121154401788121,3.1384155716492117,9.281363232795696,9.937065687967372,2.230889869447264,7.62057408595112,Fatigued,4
871,16.528615602028133,7.105927364535819,4.271788465605367,2.2474288041230714,0.7914272095464767,1.749947271784353,3.16180310206022,1.6634548788522043,4.060652271705411,0.9719973915679455,2.2608971957103674,3.8692495508870706,9.445207789132153,7.354455710323364,2.3260321635876773,5.062547836562358,3.345544657931796,0.816515438873236,0.8440740405475999,0.7493925800389569,0.5107827263667851,0.5805868791924996,1.0895696870000897,0.9673504925510029,1.4063621968324085,0.3880316940838955,1.5898993447595342,3.963567764459794,5.762349749592853,4.464341851046722,4.097344028850864,2.215913959722567,1.948544522003532,1.0513708657061218,0.6778108435289308,0.6930634469212216,0.3687501309235112,0.4439180222517149,1.5169907897705475,1.5511272440439299,2.3683896868461964,0.6043665821131238,1.1200949458187637,2.874761506999058,4.389424227743222,2.811495153379539,1.8533369960702215,2.4949832759418396,6.1992830001234145,3.6121351871870133,3.468888070857616,1.5952495185820246,0.5293504578260313,1.0277013844567657,2.264307335693632,1.0412948222610083,3.514771160006131,0.6457750792821975,1.108303610866547,1.7871095502342804,6.032183174882364,3.8860898736605134,1.716237814717884,4.438818614619464,Fatigued,4
872,18.512268508662103,6.137859855189971,3.395689430987577,1.6349618362452074,0.8681240053695477,1.691075463092762,3.754130352844169,1.8075445295964188,3.629559998443006,1.0405312241166569,3.138324084771438,5.4516965950205085,10.947038682002704,11.322752677320402,3.016078722131256,5.8310531015647085,1.7530432363059703,0.5280364751691594,1.1102712629779559,0.7862696650434282,0.541602797198962,0.5555989929719186,0.6715717248737992,0.475592310434899,0.950391346724143,0.2165731534638871,0.7190073407782963,1.5789323697381659,3.1552311261920765,2.2295699735651686,3.3199282980297395,2.083646121660596,2.790826335329031,1.1662823751496303,0.9421197576321108,0.6862537323522346,0.4296741490362534,0.5243972495431846,1.699491485681291,1.2379343132352107,2.224043654244197,0.5666935755212404,1.3560552644238852,2.9622840543577933,5.321969819178474,4.066755783991246,2.3929250709726078,3.0723361249415513,5.954159316952562,3.1017507588639583,3.3820910028066833,1.3378084491467404,0.5377199855909373,0.9690750819149628,2.3185312970943395,0.9171103782511825,3.200733169956938,0.589953456257129,1.1324819887940631,1.7604964833919032,6.144167183812744,4.450681501339111,1.919612431765253,4.846614450526204,Fatigued,4
873,15.433899264326,5.612871217774614,3.370183317981773,1.4608757323962789,0.8858897700404771,1.567566716045846,3.842127768504857,1.6654498251851384,3.5806266874133197,0.98179490390535,2.699674205443754,4.57954295304285,9.84576867213517,10.56482691995282,2.7497333655991523,6.149088753101165,4.3354873673873975,0.6139070286891887,0.5913381579580405,0.7876417692321878,0.49230876073356006,0.5817643065671282,0.7794241654904108,1.0381657608720554,1.0552504197305057,0.32806644568044924,2.3168458161298777,7.331655008292278,7.452308982258157,5.504389859382058,7.062123684500745,1.5301946058829907,6.054938406465543,1.0256196864667144,0.5799239235380386,0.602298832891413,0.40919058608336023,0.579890444658309,1.7028418958461122,1.7685417773585634,1.7686438807782807,0.6444709611691959,3.8047553358481396,10.440918473452813,10.441521260163748,10.053046886041656,5.9036877766308855,2.6656927131954324,7.499140471936543,4.596184392787116,2.1401107935821218,1.119621815233231,0.6217473482198049,1.0168543023224823,4.105122220961436,2.1476385272063476,4.520002897454915,1.1841319403070885,1.9320312239006667,3.5040898323700644,7.374842644426641,6.697922789557633,1.6316013090565065,6.016580862142263,Fatigued,4
874,17.875004536502082,4.8151926360385415,4.804683978315587,2.1361915844483867,0.7280875510911081,1.7101031929040875,2.254101491220851,1.0021871693893671,2.81573220611407,0.627880531507474,2.330824163726687,3.7203288743183176,10.452588247699165,8.367697292056235,3.71220964302019,4.503283640094574,1.382869419770203,0.8671775592229344,0.7686295380062219,0.7781179432730374,0.5901923768079127,0.5618515141884226,1.114455162896361,1.1282126386559903,1.5434283566460543,0.40580344642884175,0.6471260361103676,1.7991364518169335,2.4612720351349693,1.77719770084387,1.594678511987064,2.102261117830514,1.3350787376562252,0.7296463858268507,0.678051119109573,0.5719695093525188,0.4103295488402926,0.41963030580290006,1.2756735698251211,1.0760934762338175,1.7387838193211071,0.4394533128019577,0.8040946758745576,1.968994224815189,3.1815593849966364,2.334178161293181,1.8297613249235598,2.4611408159325943,7.364752830943755,5.073391201241817,3.2881745427202453,1.4588331801932295,0.5630822783304135,1.116275464633704,3.477704832960971,1.5429202845919168,4.544927629406067,0.9554247103256961,1.3869355941647998,2.239769432936195,6.597612385362634,5.048385881906153,1.451643001458488,5.731680535847514,Fatigued,4
875,11.099641909536542,7.485201913452493,3.159322928129254,1.724685551138167,0.8492987825573498,1.4851395357232247,4.340038628208374,2.369242424320563,5.040066427029291,1.3055644101429404,1.935992857637949,3.513297678660861,7.473804071973145,6.435748187379193,1.4828780890450175,6.171864102738691,1.5740433605500517,0.9557669766726997,0.9054529137853697,0.8544812444524178,0.5777208256004209,0.5748219133161486,1.118534763492895,1.0555678402723176,1.6627184081394504,0.4088571595383253,0.6733428891057401,1.7384044344940568,2.7383148138340667,1.842104049409247,1.646890297496729,2.1781869438817303,2.05023843678665,0.6404772789279799,0.8749481359355575,0.5857757914778355,0.4366267719729113,0.4687677850897151,1.0933829773199395,0.7320174220876938,1.366299688886262,0.33756399338042326,1.080579587869442,2.343268535105098,4.373676054540022,3.5000395486030027,3.2011103348089174,2.5870400192543253,7.924821035667925,3.119787720258659,3.800609986023288,1.1537315810736377,0.5444625436788072,1.0335882794493876,2.7040845300910044,0.8208650010739468,3.0184046997133427,0.5673574939949154,1.4411899162106991,2.0851445070163446,7.667289957941116,6.868860284030067,2.540179571900772,5.998273619104692,Fatigued,4
876,17.346667832975577,6.00672910090859,2.93665152644111,1.502418084212232,0.8252388247459619,1.5920350502252503,3.9980410007232563,2.0454347568395583,3.7729879753958455,1.1410290971017112,3.2951465602451564,5.906954801000096,10.895908246819861,11.545832691484815,2.8878725079097847,5.952657733109631,3.921500214902962,1.0054780101668228,0.7491798700802595,0.7930570010965007,0.5837814831732591,0.6475643734267998,1.2678508717237518,1.3421049474528808,1.552707424044972,0.47293947773758727,1.8445279208804712,5.234390793872842,6.055768933289294,4.944789856821132,3.9001352344367337,2.2125242924796678,5.095956292757129,0.8943234999095079,0.8428242924388314,0.5954747740672574,0.42350447990245677,0.5691404023335339,1.501866307116641,1.0611031361253913,1.5713583084994318,0.48035331205307613,2.7371074153271033,6.046285493280288,8.953777085343416,8.557803814173921,5.698112923648728,2.9172483335996575,10.930726531684353,5.588990206968064,2.889858378790158,1.7357866203716328,0.6208044046338131,1.27950172692243,3.2198601725432465,1.9340014195809483,4.368098994607217,1.0652900231773215,2.0834521960273538,3.782443669873024,8.542955669138406,6.297275485015595,1.9557605447324793,4.884729773952801,Fatigued,4
877,24.54646532046264,23.31371861623845,8.558581465179346,2.24296446796316,0.8614066004007972,2.8414257371701312,10.394154231702867,2.72401667391851,8.204936807342833,1.9989551144263762,2.1046527669443593,2.8680530085891127,8.638784747867199,10.943760220487723,1.0528764511795026,14.209899682611152,1.9516087120587662,1.2878005310215237,0.7606556647761007,0.8123263859873807,0.48329604824870803,0.5402741769915078,1.5853240190594147,1.6930137914644838,2.383605557816186,0.6262774143439874,0.9490976502625277,2.565692733824868,3.6122561380338603,2.4024933151550787,1.5154588502232478,2.521715693511212,1.9580689297710707,1.2492078489331202,0.7902595495129602,0.7946114955711485,0.35983507116513913,0.47783422423187155,1.5720988884451241,1.580756410603341,2.6143122145368465,0.6423633054347903,1.0068713793874398,2.477754215026994,4.097799677113349,2.464183995178242,1.5674484685982,2.566622066020021,10.865271472465931,4.076888567102015,4.550966034185884,1.367936238555362,0.554026453960552,1.2562243855260147,2.980320611586034,0.8958292671220351,3.245350603025361,0.6298367770193793,1.678571158623308,2.387464857098105,8.64914866934091,7.942820115607458,2.665089146694367,6.3072052323137,Fatigued,4
878,36.09556750178921,24.721989284482223,5.404079865422127,2.6214209187497057,0.7433169755753465,3.039297485626956,9.430759138167497,4.574689845474947,8.134113031512772,2.819306999167811,4.116355076676826,6.679317922880048,11.876286435430425,13.769466491861634,1.4600591840093582,11.492267012301506,2.8081123344889,1.1361022420841431,1.0005094911661068,0.9059535169470752,0.48364054873749895,0.5925059508728964,1.2540403241798035,1.1355237027886675,1.9174528802797768,0.47533599070541016,1.1748914922284823,2.8066823546231516,4.739382499622004,3.099620766363168,2.471707413707333,2.3584120965171644,3.422751217320363,2.1776817287509473,0.8334739002475144,0.7410622568449776,0.39682956079531573,0.5583235338609867,2.938594846298447,2.612777350441624,3.9003939412898796,1.104656385667594,1.7362335087107132,4.106608756799605,6.130408284334601,4.618709407617781,1.5717407976249818,4.063296438572183,6.9697837171900305,4.438643954002819,2.9597412876225584,1.304994295830881,0.5883751752240173,1.0564412990977652,3.4012746018761444,1.499672952012709,4.201505524058519,0.9145977033527283,1.436147671826348,2.3548624828586213,6.597416934705648,5.340853779558031,1.5702506867901855,5.66928550206028,Fatigued,4
